step,hp_metric,train_loss_fusion_step,train_loss_global_step,train_loss_local_step,train_loss_reg_step,gradient_norm_step,epoch,val_acc,val_f1,val_auc,val_loss,train_acc,train_f1,train_auc,train_loss_fusion_epoch,train_loss_global_epoch,train_loss_local_epoch,train_loss_reg_epoch,train_loss,gradient_norm_epoch
549,,27.489931106567383,21.738597869873047,21.530414581298828,16593.8125,31.77512550354004,1.0,,,,,,,,,,,,,
599,,26.906356811523438,22.150829315185547,21.048219680786133,16628.005859375,34.987464904785156,1.0,,,,,,,,,,,,,
649,,26.87334442138672,22.338775634765625,22.36593246459961,16168.248046875,43.19097137451172,1.0,,,,,,,,,,,,,
699,,27.07990264892578,21.83464813232422,20.168685913085938,16096.4970703125,41.750450134277344,1.0,,,,,,,,,,,,,
749,,27.751548767089844,21.775184631347656,21.43805694580078,15935.1591796875,35.76286697387695,1.0,,,,,,,,,,,,,
799,,26.098743438720703,21.534448623657227,20.61932373046875,15616.6376953125,32.02229309082031,2.0,,,,,,,,,,,,,
849,,27.53131675720215,22.205142974853516,22.292598724365234,15638.603515625,35.563270568847656,2.0,,,,,,,,,,,,,
899,,26.275123596191406,22.065574645996094,20.866363525390625,15390.462890625,34.92549514770508,2.0,,,,,,,,,,,,,
949,,25.14902687072754,21.090946197509766,20.218124389648438,15278.4775390625,88.98091888427734,2.0,,,,,,,,,,,,,
999,,26.968473434448242,21.370067596435547,20.153152465820312,15111.3642578125,25.58957862854004,2.0,,,,,,,,,,,,,
1049,,29.437175750732422,22.274044036865234,22.73102378845215,15073.2080078125,69.93888092041016,2.0,,,,,,,,,,,,,
1099,,26.981306076049805,21.187793731689453,21.743186950683594,14926.04296875,31.433780670166016,2.0,,,,,,,,,,,,,
1149,,25.18746566772461,20.108694076538086,19.426050186157227,14902.134765625,84.4149169921875,2.0,,,,,,,,,,,,,
1199,,24.88397216796875,20.85235595703125,19.331741333007812,14658.19921875,93.67137908935547,3.0,,,,,,,,,,,,,
1249,,24.75769805908203,21.084897994995117,20.44994354248047,14586.623046875,91.60502624511719,3.0,,,,,,,,,,,,,
1299,,27.006362915039062,21.41796112060547,23.892532348632812,14608.017578125,36.377506256103516,3.0,,,,,,,,,,,,,
1349,,26.854040145874023,21.081411361694336,19.588134765625,14316.142578125,31.860530853271484,3.0,,,,,,,,,,,,,
1399,,25.1357421875,21.137561798095703,19.639028549194336,14294.7578125,47.00394058227539,3.0,,,,,,,,,,,,,
1449,,27.6329345703125,21.208892822265625,18.035400390625,14230.607421875,52.68267059326172,3.0,,,,,,,,,,,,,
1499,,26.237651824951172,20.769132614135742,19.957141876220703,14179.5146484375,63.99884796142578,3.0,,,,,,,,,,,,,
1549,,30.832324981689453,22.52698516845703,21.588747024536133,13974.744140625,108.15961456298828,4.0,,,,,,,,,,,,,
1599,,24.373065948486328,20.911388397216797,19.925758361816406,13983.630859375,52.07438659667969,4.0,,,,,,,,,,,,,
1649,,25.100078582763672,20.903606414794922,19.58892822265625,14015.4736328125,59.761680603027344,4.0,,,,,,,,,,,,,
1699,,27.20039176940918,21.591615676879883,19.10513687133789,13783.2763671875,29.767684936523438,4.0,,,,,,,,,,,,,
1749,,28.369861602783203,21.085973739624023,20.354949951171875,13848.431640625,69.04074096679688,4.0,,,,,,,,,,,,,
1799,,26.77850341796875,20.581371307373047,18.33102035522461,13588.80859375,18.350948333740234,4.0,,,,,,,,,,,,,
1849,,26.54397201538086,21.328323364257812,19.576984405517578,13458.4130859375,32.263484954833984,4.0,,,,,,,,,,,,,
1899,,30.287567138671875,20.958145141601562,17.951862335205078,13429.69140625,132.6192626953125,4.0,,,,,,,,,,,,,
1949,,25.57470703125,20.6608829498291,20.672321319580078,13463.83203125,59.18818664550781,5.0,,,,,,,,,,,,,
1999,,27.65487289428711,19.650470733642578,20.115421295166016,13502.8623046875,37.00506591796875,5.0,,,,,,,,,,,,,
2049,,25.698177337646484,20.820297241210938,21.32493019104004,13405.1806640625,83.5969467163086,5.0,,,,,,,,,,,,,
2099,,28.014423370361328,20.958145141601562,22.23398208618164,13193.79296875,44.01885986328125,5.0,,,,,,,,,,,,,
2149,,26.42226791381836,21.739734649658203,21.4273681640625,12961.357421875,20.298446655273438,5.0,,,,,,,,,,,,,
2199,,25.44486427307129,20.975513458251953,22.851726531982422,13102.9052734375,37.64109420776367,5.0,,,,,,,,,,,,,
2249,,25.54423713684082,20.8059024810791,21.161846160888672,13002.548828125,60.418861389160156,5.0,,,,,,,,,,,,,
2299,,27.986953735351562,21.204994201660156,21.168922424316406,12971.384765625,32.30702209472656,5.0,,,,,,,,,,,,,
2349,,27.21712875366211,19.580432891845703,19.172985076904297,12985.974609375,29.528860092163086,6.0,,,,,,,,,,,,,
2399,,26.7612247467041,19.233177185058594,17.754976272583008,12780.3203125,39.12835693359375,6.0,,,,,,,,,,,,,
2449,,27.342533111572266,19.649948120117188,20.531034469604492,12683.123046875,33.40061950683594,6.0,,,,,,,,,,,,,
2499,,29.44133949279785,20.978973388671875,19.884838104248047,12702.970703125,90.13973999023438,6.0,,,,,,,,,,,,,
2549,,25.755050659179688,19.974384307861328,19.965534210205078,12673.8505859375,82.07298278808594,6.0,,,,,,,,,,,,,
2599,,27.833511352539062,18.786479949951172,17.456756591796875,12708.7734375,35.71128463745117,6.0,,,,,,,,,,,,,
2649,,26.868680953979492,20.13427734375,17.251354217529297,12836.59375,39.30085372924805,6.0,,,,,,,,,,,,,
2699,,26.07842445373535,20.179073333740234,19.767921447753906,12536.126953125,41.728858947753906,6.0,,,,,,,,,,,,,
2749,,27.31834602355957,21.224491119384766,21.287033081054688,12487.076171875,56.96271896362305,7.0,,,,,,,,,,,,,
2799,,25.34473419189453,21.198699951171875,19.655563354492188,12303.19140625,78.35956573486328,7.0,,,,,,,,,,,,,
2849,,24.202327728271484,20.179805755615234,17.65387725830078,12286.9736328125,59.892333984375,7.0,,,,,,,,,,,,,
2899,,29.873897552490234,22.574920654296875,21.949689865112305,12219.1962890625,123.50141906738281,7.0,,,,,,,,,,,,,
2949,,27.295265197753906,20.571125030517578,20.252002716064453,12163.8359375,26.027528762817383,7.0,,,,,,,,,,,,,
2999,,26.97469139099121,20.61121368408203,18.406429290771484,12047.9111328125,68.81843566894531,7.0,,,,,,,,,,,,,
3049,,27.93869400024414,19.79010009765625,20.96477508544922,12080.779296875,40.004634857177734,7.0,,,,,,,,,,,,,
3099,,28.178936004638672,21.22709846496582,17.49762535095215,11982.73046875,25.27579116821289,8.0,,,,,,,,,,,,,
3149,,27.10666275024414,20.916183471679688,19.150226593017578,11780.21484375,36.421024322509766,8.0,,,,,,,,,,,,,
3199,,27.698450088500977,18.539833068847656,17.168102264404297,11670.611328125,29.920053482055664,8.0,,,,,,,,,,,,,
3249,,27.868391036987305,19.41980743408203,17.0251407623291,11699.2705078125,28.151742935180664,8.0,,,,,,,,,,,,,
3299,,27.634164810180664,22.203765869140625,20.407028198242188,11644.037109375,129.2668914794922,8.0,,,,,,,,,,,,,
3349,,26.744482040405273,20.974464416503906,21.308469772338867,11485.49609375,36.72151565551758,8.0,,,,,,,,,,,,,
3399,,25.94395637512207,19.796783447265625,17.26214027404785,11568.7451171875,35.99076843261719,8.0,,,,,,,,,,,,,
3449,,26.765060424804688,21.002033233642578,21.87984275817871,11558.95703125,26.290569305419922,8.0,,,,,,,,,,,,,
3499,,29.028356552124023,20.33180809020996,20.056079864501953,11510.388671875,23.98858070373535,9.0,,,,,,,,,,,,,
3549,,26.896156311035156,20.2608642578125,21.614425659179688,11444.099609375,24.796491622924805,9.0,,,,,,,,,,,,,
3599,,28.378313064575195,18.918079376220703,16.85724639892578,11231.787109375,51.392520904541016,9.0,,,,,,,,,,,,,
3649,,28.10528564453125,19.790048599243164,18.15830421447754,11259.349609375,22.699438095092773,9.0,,,,,,,,,,,,,
3699,,28.937179565429688,21.373159408569336,17.854454040527344,11180.255859375,79.57108306884766,9.0,,,,,,,,,,,,,
3749,,28.98444366455078,19.801414489746094,19.01691436767578,11190.5361328125,93.99239349365234,9.0,,,,,,,,,,,,,
3799,,28.086517333984375,20.568912506103516,18.07589340209961,11179.033203125,48.45248031616211,9.0,,,,,,,,,,,,,
3849,,24.870569229125977,19.457576751708984,17.666282653808594,11088.029296875,101.48908996582031,9.0,,,,,,,,,,,,,
3899,,27.28067398071289,20.836380004882812,20.044376373291016,11123.2890625,19.08802604675293,10.0,,,,,,,,,,,,,
3949,,28.020912170410156,20.882543563842773,18.609622955322266,11084.671875,19.491764068603516,10.0,,,,,,,,,,,,,
3999,,27.90822982788086,20.102319717407227,22.703655242919922,10945.244140625,46.60326385498047,10.0,,,,,,,,,,,,,
4049,,27.2943172454834,19.963586807250977,24.427135467529297,10942.099609375,53.440738677978516,10.0,,,,,,,,,,,,,
4099,,26.787277221679688,19.987627029418945,14.767805099487305,11141.734375,42.24723815917969,10.0,,,,,,,,,,,,,
4149,,26.052642822265625,20.517797470092773,20.35538673400879,10833.9873046875,82.69371795654297,10.0,,,,,,,,,,,,,
4199,,26.9395694732666,20.86946678161621,19.377222061157227,10815.9189453125,31.349040985107422,10.0,,,,,,,,,,,,,
4249,,25.37010383605957,19.39272117614746,19.343971252441406,10684.30078125,72.57329559326172,11.0,,,,,,,,,,,,,
4299,,26.70132064819336,21.062210083007812,16.94144630432129,10461.9970703125,37.164180755615234,11.0,,,,,,,,,,,,,
4349,,26.550464630126953,18.00261116027832,17.40288543701172,10491.8388671875,27.05584716796875,11.0,,,,,,,,,,,,,
4399,,26.428524017333984,19.66596031188965,14.696941375732422,10430.91015625,31.830978393554688,11.0,,,,,,,,,,,,,
4449,,25.41912078857422,20.142311096191406,19.60674476623535,10396.6796875,50.90747833251953,11.0,,,,,,,,,,,,,
4499,,27.151399612426758,19.08761215209961,16.900056838989258,10484.3544921875,44.92183303833008,11.0,,,,,,,,,,,,,
4549,,27.437786102294922,18.505739212036133,20.786609649658203,10215.185546875,36.0854606628418,11.0,,,,,,,,,,,,,
4599,,28.56484603881836,20.194263458251953,16.64499282836914,10149.748046875,31.346025466918945,11.0,,,,,,,,,,,,,
4649,,26.509265899658203,21.78229522705078,19.608062744140625,10139.3828125,26.086111068725586,12.0,,,,,,,,,,,,,
4699,,28.287569046020508,22.35523223876953,17.57642364501953,10203.9638671875,35.241790771484375,12.0,,,,,,,,,,,,,
4749,,25.522153854370117,20.63532257080078,22.947011947631836,10048.572265625,57.356136322021484,12.0,,,,,,,,,,,,,
4799,,27.996374130249023,20.62006378173828,20.037864685058594,9981.32421875,59.42095947265625,12.0,,,,,,,,,,,,,
4849,,27.53113555908203,19.301685333251953,19.90410614013672,10237.0712890625,39.027015686035156,12.0,,,,,,,,,,,,,
4899,,25.36003875732422,21.099210739135742,18.614723205566406,10180.4697265625,79.53960418701172,12.0,,,,,,,,,,,,,
4949,,28.596546173095703,19.65477752685547,21.330472946166992,9746.0341796875,55.30891036987305,12.0,,,,,,,,,,,,,
4999,,28.945077896118164,18.302282333374023,14.818041801452637,9986.80859375,31.349092483520508,12.0,,,,,,,,,,,,,
5049,,27.48270606994629,18.768911361694336,15.874422073364258,9817.5048828125,20.76816177368164,13.0,,,,,,,,,,,,,
5099,,28.245344161987305,22.31488037109375,21.043865203857422,9804.4052734375,37.41025161743164,13.0,,,,,,,,,,,,,
5149,,25.80111312866211,21.164960861206055,21.947311401367188,9820.5703125,97.11924743652344,13.0,,,,,,,,,,,,,
5199,,26.588016510009766,19.4822998046875,18.34844970703125,9779.6767578125,35.05537414550781,13.0,,,,,,,,,,,,,
5249,,27.6007137298584,18.7169189453125,17.372337341308594,9700.642578125,25.48067855834961,13.0,,,,,,,,,,,,,
5299,,27.511119842529297,19.990257263183594,25.3635196685791,9668.3515625,44.8979377746582,13.0,,,,,,,,,,,,,
5349,,25.39145851135254,19.266284942626953,16.02424430847168,9713.357421875,85.4527359008789,13.0,,,,,,,,,,,,,
5399,,27.580875396728516,18.520048141479492,15.667015075683594,9732.7060546875,33.9461669921875,13.0,,,,,,,,,,,,,
5449,,25.934921264648438,18.36134910583496,16.173734664916992,9507.296875,63.71234130859375,14.0,,,,,,,,,,,,,
5499,,26.126428604125977,18.659221649169922,18.015005111694336,9363.5732421875,20.196979522705078,14.0,,,,,,,,,,,,,
5549,,27.907482147216797,17.729896545410156,19.32547950744629,9272.232421875,26.41646385192871,14.0,,,,,,,,,,,,,
5599,,26.040401458740234,19.611581802368164,16.698209762573242,9341.6640625,67.06868743896484,14.0,,,,,,,,,,,,,
5649,,29.4144229888916,19.133216857910156,19.491092681884766,9370.4365234375,83.62244415283203,14.0,,,,,,,,,,,,,
5699,,27.31502914428711,18.749052047729492,17.539100646972656,9276.908203125,22.905603408813477,14.0,,,,,,,,,,,,,
5749,,27.188114166259766,19.128829956054688,20.666732788085938,9534.03515625,23.0411319732666,14.0,,,,,,,,,,,,,
5799,,26.346654891967773,17.922931671142578,15.586984634399414,9387.630859375,52.10606002807617,15.0,,,,,,,,,,,,,
5849,,27.429229736328125,17.32054328918457,14.272336959838867,9293.4189453125,27.406965255737305,15.0,,,,,,,,,,,,,
5899,,27.83374786376953,18.035503387451172,16.84477996826172,9145.30859375,23.301502227783203,15.0,,,,,,,,,,,,,
5949,,26.46915626525879,22.052536010742188,19.11223030090332,9198.3232421875,28.40622329711914,15.0,,,,,,,,,,,,,
5999,,28.67059326171875,17.88005256652832,15.041074752807617,9209.638671875,30.67844581604004,15.0,,,,,,,,,,,,,
6049,,25.965129852294922,19.967012405395508,16.45711326599121,9040.486328125,81.27235412597656,15.0,,,,,,,,,,,,,
6099,,27.833845138549805,19.34221649169922,17.064851760864258,9032.234375,34.678775787353516,15.0,,,,,,,,,,,,,
6149,,28.498905181884766,17.547237396240234,17.09246063232422,9003.974609375,67.04371643066406,15.0,,,,,,,,,,,,,
6199,,28.663681030273438,20.633865356445312,17.184200286865234,9010.7998046875,28.07359504699707,16.0,,,,,,,,,,,,,
6249,,28.718891143798828,19.567672729492188,18.48169708251953,8929.591796875,51.519474029541016,16.0,,,,,,,,,,,,,
6299,,26.719940185546875,18.181671142578125,14.745478630065918,8988.546875,67.9620361328125,16.0,,,,,,,,,,,,,
6349,,29.572141647338867,18.15715980529785,18.56598663330078,8766.8740234375,76.26680755615234,16.0,,,,,,,,,,,,,
6399,,27.01258087158203,19.1185245513916,17.30026626586914,8760.26171875,18.801925659179688,16.0,,,,,,,,,,,,,
6449,,27.906049728393555,19.794719696044922,18.451698303222656,8777.55859375,25.642501831054688,16.0,,,,,,,,,,,,,
6499,,29.34658432006836,18.38241195678711,20.207523345947266,8647.5361328125,54.16875457763672,16.0,,,,,,,,,,,,,
6549,,24.673194885253906,19.67812728881836,20.43637466430664,8723.234375,123.1828842163086,16.0,,,,,,,,,,,,,
6599,,24.916366577148438,21.022518157958984,23.587047576904297,8715.931640625,57.93202590942383,17.0,,,,,,,,,,,,,
6649,,26.25509262084961,18.368244171142578,17.162944793701172,8625.05078125,78.25446319580078,17.0,,,,,,,,,,,,,
6699,,24.869840621948242,19.43682289123535,17.323440551757812,8640.37109375,113.47100067138672,17.0,,,,,,,,,,,,,
6749,,24.793716430664062,20.751510620117188,21.047666549682617,8471.111328125,94.10186004638672,17.0,,,,,,,,,,,,,
6799,,28.977327346801758,21.206205368041992,17.484912872314453,8458.2802734375,61.70630645751953,17.0,,,,,,,,,,,,,
6849,,27.31401824951172,20.098773956298828,20.0296630859375,8396.841796875,32.6525764465332,17.0,,,,,,,,,,,,,
6899,,24.950965881347656,18.981739044189453,17.4910945892334,8552.455078125,107.47948455810547,17.0,,,,,,,,,,,,,
6949,,27.82602882385254,18.871196746826172,16.949329376220703,8464.93359375,22.020273208618164,18.0,,,,,,,,,,,,,
6999,,27.82319450378418,18.37851333618164,16.958555221557617,8468.115234375,26.997106552124023,18.0,,,,,,,,,,,,,
7049,,26.445344924926758,17.994123458862305,14.237508773803711,8302.06640625,29.553207397460938,18.0,,,,,,,,,,,,,
7099,,27.269838333129883,20.264856338500977,18.85883331298828,8526.279296875,32.835914611816406,18.0,,,,,,,,,,,,,
7149,,28.591102600097656,19.77267837524414,19.824935913085938,8286.5703125,81.59817504882812,18.0,,,,,,,,,,,,,
7199,,28.05913543701172,18.752622604370117,19.596961975097656,8300.76171875,25.732213973999023,18.0,,,,,,,,,,,,,
7249,,28.282346725463867,17.430889129638672,17.24384117126465,8131.55322265625,32.57929611206055,18.0,,,,,,,,,,,,,
7299,,25.459373474121094,18.49378776550293,18.238555908203125,8208.68359375,83.51055908203125,18.0,,,,,,,,,,,,,
7349,,28.26712417602539,19.391019821166992,18.243160247802734,8333.705078125,70.9285888671875,19.0,,,,,,,,,,,,,
7399,,23.696460723876953,20.816776275634766,20.87250518798828,8131.4130859375,114.13512420654297,19.0,,,,,,,,,,,,,
7449,,24.148418426513672,20.689830780029297,22.062376022338867,8233.921875,121.06930541992188,19.0,,,,,,,,,,,,,
7499,,25.131267547607422,19.644006729125977,18.233198165893555,8268.6845703125,61.88313674926758,19.0,,,,,,,,,,,,,
7549,,26.899126052856445,18.54204559326172,16.456340789794922,8056.20166015625,58.173797607421875,19.0,,,,,,,,,,,,,
7599,,26.07886505126953,18.675321578979492,18.618972778320312,8069.0400390625,76.0280532836914,19.0,,,,,,,,,,,,,
7649,,26.880626678466797,17.709409713745117,23.746051788330078,8041.69140625,53.110862731933594,19.0,,,,,,,,,,,,,
7699,,27.79431915283203,19.441364288330078,17.30864715576172,8003.63525390625,39.2543830871582,19.0,,,,,,,,,,,,,
7749,,27.477005004882812,16.150550842285156,17.83510971069336,7979.306640625,29.262746810913086,20.0,,,,,,,,,,,,,
7799,,28.16840171813965,21.566940307617188,22.400758743286133,7924.76953125,41.92810821533203,20.0,,,,,,,,,,,,,
7849,,25.777645111083984,20.19858169555664,18.166854858398438,8082.88525390625,39.33754348754883,20.0,,,,,,,,,,,,,
7899,,24.374656677246094,18.91635513305664,25.651569366455078,7908.3154296875,106.5635986328125,20.0,,,,,,,,,,,,,
7949,,28.507892608642578,19.6024112701416,18.511566162109375,7946.1435546875,20.959617614746094,20.0,,,,,,,,,,,,,
7999,,26.16164207458496,16.42648696899414,15.67774486541748,7944.935546875,44.84563064575195,20.0,,,,,,,,,,,,,
8049,,26.73157501220703,16.80366325378418,15.035548210144043,7815.05615234375,36.01495361328125,20.0,,,,,,,,,,,,,
8099,,27.155515670776367,20.534286499023438,21.94586181640625,7808.064453125,21.88982391357422,20.0,,,,,,,,,,,,,
8149,,29.194549560546875,20.723186492919922,18.713544845581055,7711.8466796875,86.3569107055664,21.0,,,,,,,,,,,,,
8199,,28.842140197753906,18.31407928466797,17.71770668029785,7864.34375,67.91163635253906,21.0,,,,,,,,,,,,,
8249,,25.408615112304688,20.296688079833984,20.59695816040039,7959.2724609375,98.38175964355469,21.0,,,,,,,,,,,,,
8299,,26.739830017089844,19.96006965637207,17.9979248046875,7710.19677734375,21.121532440185547,21.0,,,,,,,,,,,,,
8349,,27.075580596923828,22.297386169433594,27.795398712158203,7723.3662109375,51.38634490966797,21.0,,,,,,,,,,,,,
8399,,26.506023406982422,18.47984504699707,20.6384334564209,7721.369140625,36.27308654785156,21.0,,,,,,,,,,,,,
8449,,28.53484535217285,18.784690856933594,18.641002655029297,7463.4541015625,66.76988220214844,21.0,,,,,,,,,,,,,
8499,,27.894489288330078,19.598602294921875,18.411602020263672,7444.044921875,44.95741653442383,22.0,,,,,,,,,,,,,
8549,,27.545923233032227,19.72043228149414,17.2353515625,7780.32861328125,72.88641357421875,22.0,,,,,,,,,,,,,
8599,,27.608795166015625,20.428428649902344,20.714889526367188,7602.6630859375,33.508609771728516,22.0,,,,,,,,,,,,,
8649,,27.94206428527832,15.602648735046387,15.850343704223633,7527.02783203125,23.917112350463867,22.0,,,,,,,,,,,,,
8699,,27.516204833984375,21.730812072753906,18.885692596435547,7533.162109375,29.248981475830078,22.0,,,,,,,,,,,,,
8749,,26.08329963684082,17.396095275878906,16.024160385131836,7466.701171875,32.223445892333984,22.0,,,,,,,,,,,,,
8799,,26.783977508544922,19.73033905029297,17.316436767578125,7576.9501953125,48.28359603881836,22.0,,,,,,,,,,,,,
8849,,28.17314910888672,17.953075408935547,15.88247013092041,7435.80517578125,44.403621673583984,22.0,,,,,,,,,,,,,
8899,,25.031206130981445,19.414508819580078,18.205585479736328,7375.125,38.57339096069336,23.0,,,,,,,,,,,,,
8949,,26.740806579589844,19.123790740966797,17.151241302490234,7409.3125,20.569311141967773,23.0,,,,,,,,,,,,,
8999,,25.015117645263672,21.391281127929688,28.318572998046875,7294.087890625,87.7282943725586,23.0,,,,,,,,,,,,,
9049,,26.041343688964844,17.310470581054688,16.0667724609375,7401.240234375,50.21187973022461,23.0,,,,,,,,,,,,,
9099,,27.517227172851562,19.073421478271484,18.438434600830078,7417.63623046875,26.833127975463867,23.0,,,,,,,,,,,,,
9149,,27.86212921142578,19.24134063720703,16.98279571533203,7279.26953125,33.3657112121582,23.0,,,,,,,,,,,,,
9199,,28.94538116455078,19.405731201171875,15.012137413024902,7296.7548828125,47.93944549560547,23.0,,,,,,,,,,,,,
9249,,24.168598175048828,22.44510841369629,25.041595458984375,7275.435546875,99.26355743408203,23.0,,,,,,,,,,,,,
9299,,27.14309310913086,18.430252075195312,15.681492805480957,7459.990234375,21.86880111694336,24.0,,,,,,,,,,,,,
9349,,28.573495864868164,16.612503051757812,20.465965270996094,7307.25048828125,70.75544738769531,24.0,,,,,,,,,,,,,
9399,,25.502044677734375,18.71601104736328,19.280487060546875,7348.18310546875,74.93534088134766,24.0,,,,,,,,,,,,,
9449,,26.845394134521484,19.54096221923828,18.18909454345703,7390.9951171875,33.93730545043945,24.0,,,,,,,,,,,,,
9499,,25.17470932006836,18.60149383544922,19.667736053466797,7376.138671875,35.89023971557617,24.0,,,,,,,,,,,,,
9549,,28.45931625366211,19.066308975219727,19.67483139038086,7146.10498046875,49.51422119140625,24.0,,,,,,,,,,,,,
9599,,26.91814422607422,18.675735473632812,16.71350860595703,7121.951171875,23.997316360473633,24.0,,,,,,,,,,,,,
9699,,27.814353942871094,16.508607864379883,16.512149810791016,7008.5869140625,18.5202693939209,25.0,,,,,,,,,,,,,
9749,,25.583677291870117,18.808664321899414,19.587244033813477,6951.8564453125,51.41090393066406,25.0,,,,,,,,,,,,,
9799,,27.499773025512695,21.014995574951172,25.389854431152344,7018.77880859375,47.243873596191406,25.0,,,,,,,,,,,,,
9849,,23.17605972290039,17.863079071044922,17.586532592773438,6993.0478515625,119.14954376220703,25.0,,,,,,,,,,,,,
9899,,25.597244262695312,19.887662887573242,19.622421264648438,6963.60693359375,60.58429718017578,25.0,,,,,,,,,,,,,
9949,,29.06826400756836,19.645893096923828,18.309295654296875,6916.01123046875,91.6648178100586,25.0,,,,,,,,,,,,,
9999,,25.445186614990234,17.57502555847168,20.48654556274414,7130.2734375,86.8260726928711,25.0,,,,,,,,,,,,,
10049,,25.21725082397461,17.437705993652344,18.21185874938965,7055.6298828125,101.71006774902344,26.0,,,,,,,,,,,,,
10099,,27.082801818847656,19.580169677734375,17.72205352783203,7087.61376953125,19.21282958984375,26.0,,,,,,,,,,,,,
10149,,28.90640640258789,17.362579345703125,20.25144386291504,6913.56103515625,47.629276275634766,26.0,,,,,,,,,,,,,
10199,,25.300426483154297,18.662982940673828,19.40308380126953,6985.54833984375,103.22989654541016,26.0,,,,,,,,,,,,,
10249,,25.120738983154297,19.142602920532227,21.379066467285156,6928.81640625,77.63876342773438,26.0,,,,,,,,,,,,,
10299,,28.583255767822266,18.22897720336914,20.08562469482422,6797.0830078125,65.00251770019531,26.0,,,,,,,,,,,,,
10349,,26.753597259521484,19.51156234741211,15.356565475463867,6946.150390625,31.197673797607422,26.0,,,,,,,,,,,,,
10399,,25.687286376953125,18.332229614257812,14.74843692779541,7001.1357421875,50.02549743652344,26.0,,,,,,,,,,,,,
10449,,27.685115814208984,18.730422973632812,17.93617820739746,6886.482421875,45.06988525390625,27.0,,,,,,,,,,,,,
10499,,26.66863250732422,21.899524688720703,22.336761474609375,6918.48291015625,30.018159866333008,27.0,,,,,,,,,,,,,
10549,,28.149555206298828,19.595836639404297,17.947633743286133,6880.9501953125,25.531280517578125,27.0,,,,,,,,,,,,,
10599,,25.871450424194336,19.11566162109375,18.446693420410156,6805.875,29.55783462524414,27.0,,,,,,,,,,,,,
10649,,24.965456008911133,16.226177215576172,12.083303451538086,6759.3193359375,62.855201721191406,27.0,,,,,,,,,,,,,
10699,,26.944435119628906,21.695770263671875,23.079620361328125,6709.75341796875,36.56913757324219,27.0,,,,,,,,,,,,,
10749,,29.765830993652344,22.410877227783203,22.774446487426758,6692.31396484375,95.86469268798828,27.0,,,,,,,,,,,,,
10799,,26.08980941772461,19.496801376342773,18.165931701660156,6726.3740234375,63.224525451660156,27.0,,,,,,,,,,,,,
10849,,28.981468200683594,21.01836585998535,18.262195587158203,6715.05078125,62.37360382080078,28.0,,,,,,,,,,,,,
10899,,24.219900131225586,20.661331176757812,21.83249282836914,6766.0068359375,104.1705551147461,28.0,,,,,,,,,,,,,
10949,,27.610416412353516,19.53852653503418,20.342487335205078,6650.40771484375,105.30567932128906,28.0,,,,,,,,,,,,,
10999,,28.619338989257812,18.54966926574707,18.772022247314453,6645.62890625,38.405372619628906,28.0,,,,,,,,,,,,,
11049,,28.973461151123047,20.67898941040039,19.720369338989258,6634.4833984375,77.38965606689453,28.0,,,,,,,,,,,,,
11099,,27.12845802307129,18.327577590942383,20.743803024291992,6506.15234375,43.947505950927734,28.0,,,,,,,,,,,,,
11149,,26.53209686279297,20.16166114807129,17.027456283569336,6665.6494140625,61.16102600097656,28.0,,,,,,,,,,,,,
11199,,27.913986206054688,16.822498321533203,13.722362518310547,6514.3427734375,31.323354721069336,29.0,,,,,,,,,,,,,
11249,,25.79241943359375,17.50766372680664,15.516456604003906,6761.7060546875,42.39013671875,29.0,,,,,,,,,,,,,
11299,,26.70391082763672,17.441308975219727,16.443798065185547,6538.69140625,20.293184280395508,29.0,,,,,,,,,,,,,
11349,,26.40761375427246,17.741134643554688,18.545635223388672,6493.90185546875,35.066131591796875,29.0,,,,,,,,,,,,,
11399,,27.037349700927734,17.480003356933594,17.058765411376953,6544.1484375,28.984689712524414,29.0,,,,,,,,,,,,,
11449,,26.127010345458984,17.332225799560547,18.55552101135254,6574.115234375,36.85062789916992,29.0,,,,,,,,,,,,,
11499,,27.791521072387695,19.918258666992188,19.82147216796875,6518.3212890625,18.1756534576416,29.0,,,,,,,,,,,,,
11549,,26.280887603759766,16.95757293701172,12.092697143554688,6562.9140625,75.44719696044922,29.0,,,,,,,,,,,,,
11599,,25.382463455200195,18.304174423217773,14.894852638244629,6511.8779296875,40.21490478515625,30.0,,,,,,,,,,,,,
11649,,27.613338470458984,18.901565551757812,16.398305892944336,6523.7705078125,22.307863235473633,30.0,,,,,,,,,,,,,
11699,,28.612369537353516,20.556537628173828,17.647674560546875,6781.8271484375,65.68458557128906,30.0,,,,,,,,,,,,,
11749,,25.828859329223633,19.7612361907959,17.3220272064209,6515.9140625,42.438053131103516,30.0,,,,,,,,,,,,,
11799,,25.196521759033203,16.319307327270508,17.3980712890625,6411.0341796875,107.59771728515625,30.0,,,,,,,,,,,,,
11849,,29.51295280456543,22.22425079345703,21.699535369873047,6385.484375,47.25238800048828,30.0,,,,,,,,,,,,,
11899,,25.907075881958008,17.507003784179688,19.4061336517334,6474.6884765625,23.948362350463867,30.0,,,,,,,,,,,,,
11949,,24.926673889160156,22.210880279541016,24.063735961914062,6523.298828125,62.06922149658203,30.0,,,,,,,,,,,,,
11999,,26.80396270751953,19.50200653076172,21.345321655273438,6251.51953125,34.448936462402344,31.0,,,,,,,,,,,,,
